lossg_mean,lossg_std,lossd_mean,lossd_std,dx_mean,dx_std,dgz_mean,dgz_std,fid_score
0.8367253347039223,0.02797620679825205,0.006960259457817301,0.008258576243357164,1.0090145416378975,0.07934882824421058,0.08540884469598532,0.015759120500133502,304.99172402050743
1.0022919275760651,0.0010092541930604548,0.00022089455067466588,0.00014597815754228925,0.9798728195786476,0.0059262433105784496,-0.0011451817135501186,0.0005039333066506802,362.8717107681533
0.8599836220204831,0.1319394448825298,0.04108115282909584,0.07792936616632583,0.8479512418671394,0.2184462166185616,0.07566993662200912,0.07482341626663436,156.77074005942129
0.6639222337149083,0.1921937790591192,0.053421459194614225,0.05761595243691764,0.8743974084615708,0.19351801889764864,0.19484671135872622,0.12510957089291802,138.0986349938471
0.758850308662653,0.3008581102424942,0.09769586255482446,0.0956681633952846,0.7065290096377488,0.23407122417252932,0.14781219036562251,0.18063207575559742,131.0810684841685
0.7527405817642808,0.2413692222554629,0.12378554169712333,0.11690985022799551,0.6298808692061458,0.26190037264879173,0.14462349201825456,0.14517050927294495,119.77047117471443
0.5222969595160335,0.21968777768541634,0.1352235194159417,0.09350909499752875,0.6680747219612821,0.22389219271552754,0.29392273439129346,0.15412392208789308,100.83191354926726
0.6653172431338579,0.24861145706191706,0.13968412019961834,0.10615890042771071,0.5995259485063144,0.22873132926777523,0.20067265857771854,0.16247698174415293,87.4917326388962
0.47052261950406243,0.2440898889480647,0.14594589853627948,0.10342253916024885,0.6920886505743489,0.2130044484415886,0.3405928582162851,0.18896811178628858,80.07752543662147
0.290074697728306,0.20000552231425076,0.18669592673024163,0.10354954210866613,0.7626339711233974,0.20223168124628213,0.49303723098793417,0.18184219574525803,74.10826329114454
0.5643062297903001,0.24860657662530986,0.19158294438477605,0.11648518450675757,0.5141596446853597,0.21326883307544398,0.2686637125150446,0.1716375756714361,69.60800849577797
0.4087168779294705,0.22369276068276664,0.17623675837383782,0.10280852278460759,0.6309496001958614,0.19404512895424855,0.38495017121789277,0.17445650209374658,62.96619512078493
0.3415804955784115,0.20463559135169063,0.19190715750026283,0.11615396833478363,0.67774691930525,0.22026234751715315,0.44493511374914085,0.18299836415996726,58.2048754707165
0.4079995159090853,0.24220310887275143,0.18481175158340046,0.1192385068358899,0.6412060912761138,0.22323021844458268,0.3915290914720506,0.19433049368408956,53.21061695664642
0.46923686514548024,0.25313923920401443,0.2164038295049686,0.1372444526935756,0.5261385500674077,0.234943303927962,0.3419118060975161,0.19016122775826166,50.95828045237755
0.4567076167238876,0.22630657179123537,0.18433577276542493,0.10688335205342929,0.5764387871980667,0.19838088716527538,0.34660064070188745,0.17256959958014362,48.08953846984679
0.4067845378239726,0.23561989502390865,0.19646031048402657,0.1235628849337262,0.6079216450352222,0.2185027086022377,0.39232961875238687,0.1937209859732024,45.50871315836869
0.5489475731619228,0.3042667042467287,0.2222455505429505,0.14591691136858237,0.5002656352428326,0.2522325841416882,0.29109230115211804,0.21540664088488642,45.23106731801346
0.4291171267305085,0.2391682296685595,0.21146423416527688,0.11859710131829626,0.5429070896178891,0.20230224459996313,0.37197325912871454,0.18629205205738653,40.55907962365231
0.31319984272170004,0.19739971321297695,0.19902348106816645,0.10108211655948285,0.6586821156278253,0.17614121625866352,0.4686604955538758,0.17573034966931955,40.187607440023726
0.3484133790766897,0.21669001874436952,0.21703737057223407,0.1302855491413964,0.6206400460273027,0.24224273185985487,0.44153083470910787,0.19112831991455936,38.58199379509705
0.34996228897451237,0.2175531514628615,0.2220769100613019,0.1280963024372605,0.5830356852120953,0.1835287472445006,0.4433236581750913,0.20019056141320266,40.62653682360079
0.3832321314470362,0.22512338447500166,0.22895817223349585,0.1248971386258976,0.5373845776973758,0.19814468350192205,0.4107036122113379,0.18964392440611108,37.35666895818423
0.4986526149992594,0.26272465949142554,0.2529658126941999,0.13908763555179415,0.43401606956539907,0.21488007588739452,0.3203807916711572,0.19176747620104637,35.54943270598443
0.46918392162836825,0.2829745494463154,0.22594003557048273,0.13918051199939804,0.5157935042658355,0.22142464891117242,0.34960412701941385,0.21487623106544748,35.17524436270324
0.41639207264501893,0.22627146637289655,0.22360540099927456,0.12698615530067953,0.5249513593086507,0.19846952278077667,0.3828761584351421,0.18855892095978166,33.55677252518012
0.4605982509793015,0.295246043757331,0.22873381038068327,0.14311072852037338,0.512461485230201,0.22347390997518116,0.3546161512043502,0.2099531047617024,35.149099038909725
0.27910593125815064,0.16756093224466823,0.21957613689461722,0.10509460971340115,0.6288613898172974,0.16805748562315886,0.4970284517239779,0.16164213928072393,32.35536554646342
0.40469709394838427,0.21652713103010324,0.2089732890447369,0.12257573397126256,0.5622836772233947,0.21335621059172652,0.3880634926091414,0.1738854914257071,31.767460688092314
0.4242855159786841,0.24629359996896358,0.21011063093666452,0.12084569733265671,0.5533563376839272,0.19384996456515674,0.37943298900060474,0.197947798938914,32.25753082431763
0.40254711231966506,0.2369547156564709,0.2287316783871036,0.1250278539618941,0.5242925829560962,0.1941193739391082,0.3954664926722646,0.1925877027105431,32.0910229570911
0.3818669775318509,0.24928723570074351,0.22667900214288383,0.1282781684231706,0.5542893584067468,0.19869772022339705,0.41667475023162626,0.20396573618358382,28.487772791660404
0.34878648101738774,0.20750063070436373,0.24440548937383866,0.12858097415937852,0.5291093739083037,0.19433840895009075,0.4402580786113351,0.1883565605017593,27.467733077206105
